feat_skill_python,feat_skill_sql,feat_skill_excel,feat_skill_tableau,feat_skill_power_bi,feat_skill_project_management,feat_skill_machine_learning,feat_skill_deep_learning,feat_skill_nlp,feat_skill_pandas,feat_skill_numpy,feat_skill_spark,feat_skill_aws,feat_skill_azure,feat_skill_gcp,feat_skill_docker,feat_skill_kubernetes,feat_skill_snowflake,feat_num_skills_matched,feat_degree_bachelor,feat_degree_master,feat_degree_mba,feat_degree_phd,feat_top_degree_level,feat_high_title,feat_job_tech,feat_job_sales,feat_job_marketing,feat_job_finance,feat_job_operations,feat_job_hr,feat_job_product,feat_job_design,feat_cert_aws,feat_cert_pmp,feat_cert_scrum,feat_cert_csm,feat_cert_six_sigma,feat_cert_cfa,feat_cert_cpa,feat_cert_azure,feat_cert_gcp,feat_num_promotions,feat_years_experience_extracted,feat_has_metrics,feat_text_len_chars,feat_text_len_words,Experience (Years),Salary Expectation ($),Projects Count,Resume_ID,AI Score (0-100),Recruiter_Decision,_ai_bin,AI Score (Uniform 0-100),feat_salary_extracted,text_len
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110,13,2,102929,10,230,95,Hire,"(80.0, 100.0]",79.6875,61472.0,1770.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96,12,3,53096,7,830,85,Hire,"(80.0, 100.0]",76.30912162162163,50190.0,1417.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,12,1,47674,9,798,70,Hire,"(62.5, 80.0]",59.332770270270274,60492.0,2277.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,5,40736,6,442,90,Hire,"(80.0, 100.0]",77.74493243243244,67364.0,1435.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,12,3,95288,3,737,60,Reject,"(50.0, 60.0]",45.86148648648648,52975.0,1538.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,10,9,62823,7,932,100,Hire,"(80.0, 100.0]",90.37162162162164,56102.0,2139.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,12,1,65217,6,351,60,Reject,"(50.0, 60.0]",45.86148648648648,67568.0,1962.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,84,12,3,45271,2,590,60,Reject,"(50.0, 60.0]",45.86148648648648,69711.0,1550.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,13,1,40222,10,219,80,Hire,"(62.5, 80.0]",72.12837837837837,69778.0,1773.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88,11,2,106309,7,681,75,Hire,"(62.5, 80.0]",65.79391891891892,74703.0,1966.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,1,100697,9,642,65,Hire,"(62.5, 80.0]",52.78716216216216,51816.0,2118.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,96,12,7,63157,4,247,100,Hire,"(80.0, 100.0]",90.37162162162164,72238.0,2380.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102,13,10,60343,8,90,100,Hire,"(80.0, 100.0]",90.37162162162164,63093.0,2252.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,92,13,3,75300,5,375,80,Hire,"(62.5, 80.0]",72.12837837837837,50569.0,2002.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,108,14,8,45438,3,216,100,Hire,"(80.0, 100.0]",90.37162162162164,55442.0,1727.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94,11,0,68407,4,767,40,Reject,"(35.0, 45.0]",15.076013513513514,51895.0,1274.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,12,6,119478,2,544,90,Hire,"(80.0, 100.0]",77.74493243243244,69117.0,1634.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,9,3,93508,4,710,60,Reject,"(50.0, 60.0]",45.86148648648648,53863.0,1302.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,12,1,58606,10,32,75,Hire,"(62.5, 80.0]",65.79391891891892,62913.0,1913.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,81,10,2,48427,1,273,45,Reject,"(35.0, 45.0]",21.32601351351352,57455.0,1887.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,92,12,4,67535,1,826,70,Hire,"(62.5, 80.0]",59.332770270270274,54014.0,1955.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97,12,3,105166,5,468,75,Hire,"(62.5, 80.0]",65.79391891891892,61093.0,1247.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,10,7,47840,0,510,80,Hire,"(62.5, 80.0]",72.12837837837837,68070.0,1947.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,83,12,2,76342,4,361,60,Reject,"(50.0, 60.0]",45.86148648648648,53009.0,2008.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,80,11,1,51200,10,42,80,Hire,"(62.5, 80.0]",72.12837837837837,74190.0,1584.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,72,10,2,64118,0,535,30,Reject,"(14.999, 35.0]",5.701013513513513,93763.0,1269.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,96,12,7,63157,4,247,100,Reject,"(80.0, 100.0]",90.37162162162164,101523.0,2020.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,97,12,3,105166,5,468,75,Reject,"(62.5, 80.0]",65.79391891891892,81919.0,1246.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,91,12,4,96836,1,225,70,Reject,"(62.5, 80.0]",59.332770270270274,98360.0,1098.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,80,11,1,51200,10,42,80,Reject,"(62.5, 80.0]",72.12837837837837,96631.0,1625.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,85,12,4,114988,5,137,80,Hire,"(62.5, 80.0]",72.12837837837837,88251.0,2081.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,68,10,7,47840,0,510,80,Reject,"(62.5, 80.0]",72.12837837837837,100770.0,2600.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,83,12,2,76342,4,361,60,Reject,"(50.0, 60.0]",45.86148648648648,61062.0,1108.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,91,12,0,74792,5,267,45,Hire,"(35.0, 45.0]",21.32601351351352,109285.0,1057.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,88,11,2,106309,7,681,75,Reject,"(62.5, 80.0]",65.79391891891892,87712.0,1145.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,80,11,1,60465,3,192,45,Reject,"(35.0, 45.0]",21.32601351351352,68017.0,1797.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,85,12,4,114988,5,137,80,Reject,"(62.5, 80.0]",72.12837837837837,82195.0,1718.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,73,9,4,98557,2,631,60,Hire,"(50.0, 60.0]",45.86148648648648,71613.0,1842.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,95,12,3,106073,4,641,70,Reject,"(62.5, 80.0]",59.332770270270274,77988.0,1317.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,95,12,3,106073,4,641,70,Reject,"(62.5, 80.0]",59.332770270270274,92265.0,1516.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,89,12,2,60533,2,367,45,Reject,"(35.0, 45.0]",21.32601351351352,118549.0,1982.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,97,13,3,45475,3,588,70,Reject,"(62.5, 80.0]",59.332770270270274,108302.0,2009.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,93,12,2,54759,1,334,50,Reject,"(45.0, 50.0]",31.29222972972973,93572.0,1933.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,100,13,2,59121,4,317,60,Hire,"(50.0, 60.0]",45.86148648648648,117492.0,2802.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,98,13,1,74376,9,513,80,Reject,"(62.5, 80.0]",72.12837837837837,116276.0,2109.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,110,13,2,102929,10,230,95,Hire,"(80.0, 100.0]",79.6875,104460.0,2165.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,82,12,1,58606,10,32,75,Hire,"(62.5, 80.0]",65.79391891891892,88841.0,1520.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,94,12,7,64888,5,889,100,Reject,"(80.0, 100.0]",90.37162162162164,69882.0,2136.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,81,10,7,42894,0,136,80,Hire,"(62.5, 80.0]",72.12837837837837,104413.0,1747.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,82,12,1,58606,10,32,75,Reject,"(62.5, 80.0]",65.79391891891892,99499.0,1888.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,68,9,7,106469,0,39,80,Hire,"(62.5, 80.0]",72.12837837837837,84363.0,2617.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,97,12,3,105166,5,468,75,Hire,"(62.5, 80.0]",65.79391891891892,101089.0,2766.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,70,10,2,116969,7,844,65,Reject,"(62.5, 80.0]",52.78716216216216,63249.0,1918.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,70,10,2,116969,7,844,65,Hire,"(62.5, 80.0]",52.78716216216216,98218.0,2664.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,97,13,1,99954,8,947,70,Hire,"(62.5, 80.0]",59.332770270270274,66012.0,1963.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,73,11,2,115687,7,350,65,Reject,"(62.5, 80.0]",52.78716216216216,93755.0,2478.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,96,12,3,53096,7,830,85,Hire,"(80.0, 100.0]",76.30912162162163,88982.0,1207.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,83,12,2,76342,4,361,60,Hire,"(50.0, 60.0]",45.86148648648648,100461.0,1072.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,102,13,10,60343,8,90,100,Hire,"(80.0, 100.0]",90.37162162162164,106851.0,2638.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,73,9,1,100697,9,642,65,Reject,"(62.5, 80.0]",52.78716216216216,111431.0,1788.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,85,12,4,114988,5,137,80,Reject,"(62.5, 80.0]",72.12837837837837,85227.0,2882.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,99,13,4,113477,2,701,70,Reject,"(62.5, 80.0]",59.332770270270274,116505.0,2679.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,81,10,2,48427,1,273,45,Reject,"(35.0, 45.0]",21.32601351351352,103543.0,1161.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,101,14,3,66379,6,18,80,Hire,"(62.5, 80.0]",72.12837837837837,86201.0,2283.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,100,13,2,59121,4,317,60,Reject,"(50.0, 60.0]",45.86148648648648,78322.0,1370.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,95,12,3,106073,4,641,70,Hire,"(62.5, 80.0]",59.332770270270274,80354.0,2991.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,73,9,1,100697,9,642,65,Hire,"(62.5, 80.0]",52.78716216216216,115426.0,1352.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,68,10,4,116278,0,504,50,Hire,"(45.0, 50.0]",31.29222972972973,82424.0,2838.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,92,13,5,45733,0,950,75,Hire,"(62.5, 80.0]",65.79391891891892,89492.0,2762.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,85,12,3,95288,3,737,60,Hire,"(50.0, 60.0]",45.86148648648648,86512.0,1572.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,13,0,93079,2,822,30,Reject,"(14.999, 35.0]",5.701013513513513,63744.0,1638.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,97,12,2,60745,0,901,40,Hire,"(35.0, 45.0]",15.076013513513514,109146.0,2848.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,91,12,4,96836,1,225,70,Reject,"(62.5, 80.0]",59.332770270270274,96575.0,2007.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,108,14,8,45438,3,216,100,Reject,"(80.0, 100.0]",90.37162162162164,89535.0,1581.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,96,12,7,63157,4,247,100,Reject,"(80.0, 100.0]",90.37162162162164,111387.0,2151.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,105,13,8,83146,10,999,100,Reject,"(80.0, 100.0]",90.37162162162164,101971.0,1052.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,95,12,3,106073,4,641,70,Reject,"(62.5, 80.0]",59.332770270270274,75372.0,2124.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,80,11,1,60465,3,192,45,Reject,"(35.0, 45.0]",21.32601351351352,117134.0,1052.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,97,12,3,105166,5,468,75,Hire,"(62.5, 80.0]",65.79391891891892,99382.0,2963.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,94,12,7,64888,5,889,100,Hire,"(80.0, 100.0]",90.37162162162164,102565.0,2704.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,96,12,7,63157,4,247,100,Reject,"(80.0, 100.0]",90.37162162162164,118805.0,2783.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,97,13,3,45475,3,588,70,Hire,"(62.5, 80.0]",59.332770270270274,104525.0,2528.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,72,9,4,87051,0,412,50,Reject,"(45.0, 50.0]",31.29222972972973,69168.0,2674.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,82,11,0,97659,4,360,30,Hire,"(14.999, 35.0]",5.701013513513513,110628.0,1282.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,92,13,5,45733,0,950,75,Hire,"(62.5, 80.0]",65.79391891891892,113608.0,1568.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,73,11,2,115687,7,350,65,Hire,"(62.5, 80.0]",52.78716216216216,87491.0,1609.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,81,10,7,42894,0,136,80,Hire,"(62.5, 80.0]",72.12837837837837,65283.0,2466.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,71,9,3,93508,4,710,60,Reject,"(50.0, 60.0]",45.86148648648648,86935.0,1745.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,92,13,5,45733,0,950,75,Hire,"(62.5, 80.0]",65.79391891891892,104571.0,2034.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,105,13,8,83146,10,999,100,Hire,"(80.0, 100.0]",90.37162162162164,64234.0,2716.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,91,12,0,74792,5,267,45,Reject,"(35.0, 45.0]",21.32601351351352,110964.0,2599.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,110,13,2,102929,10,230,95,Reject,"(80.0, 100.0]",79.6875,62103.0,1365.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,73,9,4,98557,2,631,60,Hire,"(50.0, 60.0]",45.86148648648648,90453.0,2136.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,97,13,3,45475,3,588,70,Hire,"(62.5, 80.0]",59.332770270270274,73117.0,2770.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,78,11,0,64620,6,244,50,Hire,"(45.0, 50.0]",31.29222972972973,104673.0,1030.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,73,11,2,115687,7,350,65,Hire,"(62.5, 80.0]",52.78716216216216,103852.0,2695.0
